system,history_id,history_step,bus,A_star,J_star,second_amplitude,gap_best_second
ieee9,93,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,93,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,93,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,93,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,93,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,94,1,0,0.3,1.0187500000000003,0.2,0.027499999999999858
ieee9,94,1,1,0.2,0.9425000000000001,0.3,0.0
ieee9,94,1,2,0.3,0.9350000000000002,0.2,0.0012500000000000844
ieee9,94,1,3,0.15,0.9325000000000001,0.1,0.0012500000000000844
ieee9,94,1,4,0.05,0.9912500000000003,0.075,0.0
ieee9,94,1,5,0.3,1.0100000000000002,0.15,0.003750000000000142
ieee9,94,1,6,0.05,0.9825000000000002,0.075,0.0012499999999999734
ieee9,94,1,7,0.3,0.9762500000000003,0.2,0.026250000000000107
ieee9,94,1,8,0.15,0.9987500000000002,0.2,0.0
ieee9,95,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,95,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,95,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,95,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,95,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,95,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,95,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,95,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,95,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,96,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,96,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,97,1,0,0.1,0.9187500000000002,0.2,0.0
ieee9,97,1,1,0.15,0.9025000000000001,0.2,0.0
ieee9,97,1,2,0.05,0.9150000000000001,0.075,0.0
ieee9,97,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,97,1,4,0.05,0.9212500000000001,0.075,0.0
ieee9,97,1,5,0.3,0.9075000000000001,0.05,0.011250000000000093
ieee9,97,1,6,0.05,0.9325000000000002,0.075,0.0050000000000000044
ieee9,97,1,7,0.3,0.9175000000000002,0.05,0.0012499999999999734
ieee9,97,1,8,0.05,0.9175000000000002,0.075,0.0012499999999999734
ieee9,98,1,0,0.3,0.9225000000000001,0.2,0.010000000000000009
ieee9,98,1,1,0.2,0.9375000000000002,0.3,0.0
ieee9,98,1,2,0.05,0.9225000000000002,0.075,0.0
ieee9,98,1,3,0.05,0.9212500000000001,0.075,0.0
ieee9,98,1,4,0.05,0.9562500000000002,0.075,0.0
ieee9,98,1,5,0.3,0.9287500000000002,0.2,0.020000000000000018
ieee9,98,1,6,0.05,0.9600000000000002,0.075,0.0012499999999999734
ieee9,98,1,7,0.3,0.9450000000000002,0.2,0.012500000000000067
ieee9,98,1,8,0.05,0.9325000000000002,0.075,0.0050000000000000044
ieee9,99,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,99,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,99,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,99,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,99,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,99,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,99,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,99,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,99,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,100,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,100,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,101,1,0,0.2,1.1400000000000001,0.15,0.03249999999999997
ieee9,101,1,1,0.1,1.0012500000000002,0.15,0.0
ieee9,101,1,2,0.3,1.11,0.2,0.018750000000000044
ieee9,101,1,3,0.05,0.9887500000000001,0.075,0.0
ieee9,101,1,4,0.075,1.0475,0.1,0.0
ieee9,101,1,5,0.3,1.13125,0.2,0.018750000000000044
ieee9,101,1,6,0.05,1.0475,0.075,0.0
ieee9,101,1,7,0.1,1.0350000000000001,0.3,0.0
ieee9,101,1,8,0.05,1.0025000000000002,0.075,0.0
ieee9,102,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,102,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,102,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,102,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,102,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,102,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,102,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,102,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,102,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,103,1,0,0.15,0.9000000000000001,0.3,0.0
ieee9,103,1,1,0.05,0.90375,0.075,0.0
ieee9,103,1,2,0.05,0.9075000000000002,0.075,0.0
ieee9,103,1,3,0.05,0.9025000000000001,0.075,0.0
ieee9,103,1,4,0.05,0.9075000000000002,0.075,0.0
ieee9,103,1,5,0.3,0.9050000000000001,0.05,0.0012500000000000844
ieee9,103,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,103,1,7,0.1,0.9075000000000002,0.05,0.0012499999999999734
ieee9,103,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,104,1,0,0.3,1.0312500000000002,0.1,0.0024999999999999467
ieee9,104,1,1,0.2,0.9475000000000002,0.3,0.0
ieee9,104,1,2,0.3,0.9450000000000002,0.075,0.0012500000000000844
ieee9,104,1,3,0.1,0.9462500000000003,0.15,0.0
ieee9,104,1,4,0.05,0.9925000000000002,0.075,0.0
ieee9,104,1,5,0.3,1.0112500000000002,0.05,0.0050000000000001155
ieee9,104,1,6,0.05,0.9875000000000003,0.075,0.0024999999999999467
ieee9,104,1,7,0.3,0.9950000000000002,0.2,0.021250000000000102
ieee9,104,1,8,0.15,0.9875000000000003,0.2,0.0
ieee9,105,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,105,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,105,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,105,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,105,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,105,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,105,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,105,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,105,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,106,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,106,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,107,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,107,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,108,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,108,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,109,1,0,0.2,0.9000000000000001,0.3,0.0
ieee9,109,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,109,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,109,1,3,0.05,0.9012500000000001,0.075,0.0
ieee9,109,1,4,0.05,0.9012500000000001,0.075,0.0
ieee9,109,1,5,0.15,0.9000000000000001,0.2,0.0
ieee9,109,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,109,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,109,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,110,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,110,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,111,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,111,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,112,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,112,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,0,0.075,0.9000000000000001,0.15,0.0
ieee9,113,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,113,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,114,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,114,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,115,1,0,0.2,0.9812500000000002,0.3,0.0
ieee9,115,1,1,0.05,0.9375000000000002,0.075,0.0
ieee9,115,1,2,0.3,1.00625,0.15,0.018750000000000044
ieee9,115,1,3,0.05,0.9062500000000001,0.075,0.0
ieee9,115,1,4,0.05,0.9250000000000002,0.075,0.006249999999999978
ieee9,115,1,5,0.3,1.0,0.05,0.04375000000000018
ieee9,115,1,6,0.05,0.9437500000000001,0.075,0.006250000000000089
ieee9,115,1,7,0.05,0.9312500000000001,0.075,0.0
ieee9,115,1,8,0.05,0.9062500000000001,0.075,0.0
ieee9,116,1,0,0.15,0.9187500000000002,0.2,0.0
ieee9,116,1,1,0.05,0.9087500000000002,0.075,0.0
ieee9,116,1,2,0.05,0.9150000000000001,0.075,0.0
ieee9,116,1,3,0.05,0.9037500000000002,0.075,0.0
ieee9,116,1,4,0.05,0.9275000000000001,0.075,0.0
ieee9,116,1,5,0.3,0.9075000000000002,0.05,0.013749999999999929
ieee9,116,1,6,0.05,0.9425000000000001,0.075,0.0
ieee9,116,1,7,0.05,0.9287500000000002,0.075,0.0012499999999999734
ieee9,116,1,8,0.05,0.9325000000000001,0.075,0.0
ieee9,117,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,117,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,117,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,117,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,117,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,117,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,117,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,117,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,117,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,118,1,0,0.3,1.0150000000000001,0.2,0.013749999999999929
ieee9,118,1,1,0.3,0.9387500000000002,0.15,0.007499999999999951
ieee9,118,1,2,0.3,0.9912500000000002,0.2,0.011249999999999982
ieee9,118,1,3,0.075,0.9225000000000001,0.1,0.0
ieee9,118,1,4,0.2,1.0112500000000002,0.3,0.0
ieee9,118,1,5,0.3,1.0150000000000001,0.2,0.015000000000000124
ieee9,118,1,6,0.05,0.9737500000000002,0.075,0.006249999999999978
ieee9,118,1,7,0.3,0.9537500000000001,0.05,0.05750000000000011
ieee9,118,1,8,0.05,0.9637500000000002,0.075,0.0
ieee9,119,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,119,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,119,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,119,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,119,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,119,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,119,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,119,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,119,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,120,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,120,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,121,1,0,0.3,0.9187500000000002,0.15,0.007500000000000062
ieee9,121,1,1,0.05,0.9212500000000001,0.075,0.0
ieee9,121,1,2,0.05,0.9100000000000001,0.075,0.0
ieee9,121,1,3,0.05,0.9087500000000002,0.075,0.0
ieee9,121,1,4,0.05,0.9500000000000002,0.075,0.0
ieee9,121,1,5,0.3,0.9162500000000001,0.2,0.018750000000000044
ieee9,121,1,6,0.05,0.9500000000000002,0.075,0.0024999999999999467
ieee9,121,1,7,0.3,0.9475000000000002,0.2,0.009999999999999898
ieee9,121,1,8,0.05,0.9287500000000002,0.15,0.0012499999999999734
ieee9,122,1,0,0.3,0.9225000000000002,0.2,0.006249999999999978
ieee9,122,1,1,0.3,0.9287500000000002,0.15,0.0012499999999999734
ieee9,122,1,2,0.05,0.9187500000000002,0.075,0.0
ieee9,122,1,3,0.05,0.9150000000000001,0.075,0.0
ieee9,122,1,4,0.05,0.9562500000000003,0.075,0.0
ieee9,122,1,5,0.3,0.9187500000000002,0.2,0.018749999999999933
ieee9,122,1,6,0.05,0.9500000000000002,0.075,0.0050000000000000044
ieee9,122,1,7,0.3,0.9375000000000001,0.05,0.015000000000000013
ieee9,122,1,8,0.05,0.9275000000000002,0.3,0.0012499999999999734
ieee9,123,1,0,0.15,0.9000000000000001,0.2,0.0
ieee9,123,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,123,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,123,1,3,0.05,0.9012500000000001,0.075,0.0
ieee9,123,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,123,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,123,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,123,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,123,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,124,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,124,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,125,1,0,0.3,1.0087500000000003,0.2,0.043749999999999956
ieee9,125,1,1,0.3,0.9375000000000001,0.05,0.0025000000000000577
ieee9,125,1,2,0.2,0.9812500000000001,0.3,0.0
ieee9,125,1,3,0.05,0.9237500000000001,0.075,0.0
ieee9,125,1,4,0.1,1.0275000000000003,0.15,0.0
ieee9,125,1,5,0.05,1.03125,0.075,2.220446049250313e-16
ieee9,125,1,6,0.05,0.9750000000000002,0.075,0.007500000000000062
ieee9,125,1,7,0.3,0.9687500000000002,0.05,0.011249999999999982
ieee9,125,1,8,0.1,0.9862500000000003,0.15,0.0
ieee9,126,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,126,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,126,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,126,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,126,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,126,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,126,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,126,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,126,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,127,1,0,0.3,0.9262500000000001,0.15,0.0025000000000000577
ieee9,127,1,1,0.3,0.9287500000000002,0.15,0.0012499999999999734
ieee9,127,1,2,0.05,0.9187500000000002,0.075,0.0
ieee9,127,1,3,0.05,0.9187500000000002,0.075,0.0
ieee9,127,1,4,0.05,0.9600000000000002,0.075,0.0
ieee9,127,1,5,0.3,0.9212500000000001,0.2,0.011249999999999982
ieee9,127,1,6,0.05,0.9550000000000002,0.075,0.0025000000000000577
ieee9,127,1,7,0.3,0.9550000000000002,0.15,0.006249999999999978
ieee9,127,1,8,0.05,0.9325000000000002,0.075,0.0024999999999999467
ieee9,128,1,0,0.15,1.0137500000000004,0.1,0.0012499999999997513
ieee9,128,1,1,0.3,0.9362500000000002,0.05,0.00374999999999992
ieee9,128,1,2,0.15,0.9350000000000002,0.2,0.0
ieee9,128,1,3,0.1,0.9350000000000002,0.15,0.0
ieee9,128,1,4,0.05,0.9687500000000002,0.075,0.0012499999999999734
ieee9,128,1,5,0.075,1.0037500000000001,0.1,0.0
ieee9,128,1,6,0.05,0.9812500000000002,0.075,0.0
ieee9,128,1,7,0.3,0.9837500000000002,0.1,0.03124999999999989
ieee9,128,1,8,0.15,0.9637500000000001,0.2,0.0
ieee9,129,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,129,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,129,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,129,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,129,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,129,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,129,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,129,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,129,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,130,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,130,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,131,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,131,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,132,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,132,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,133,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,133,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,134,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,134,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,135,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,135,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,136,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,136,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,137,1,0,0.075,0.9137500000000002,0.1,0.0024999999999999467
ieee9,137,1,1,0.2,0.9137500000000001,0.3,0.0
ieee9,137,1,2,0.2,0.9150000000000001,0.3,0.0
ieee9,137,1,3,0.3,0.9050000000000001,0.2,0.012500000000000067
ieee9,137,1,4,0.1,0.9312500000000001,0.15,0.0
ieee9,137,1,5,0.05,0.9262500000000002,0.075,0.0
ieee9,137,1,6,0.05,0.9300000000000002,0.075,0.0012499999999999734
ieee9,137,1,7,0.05,0.9300000000000002,0.075,0.0
ieee9,137,1,8,0.3,0.9225000000000001,0.05,0.0012500000000000844
ieee9,138,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,138,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,138,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,138,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,138,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,138,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,138,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,138,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,138,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,139,1,0,0.3,0.9500000000000002,0.2,0.006249999999999978
ieee9,139,1,1,0.05,0.9625000000000001,0.075,0.0
ieee9,139,1,2,0.05,1.0375,0.075,0.0
ieee9,139,1,3,0.05,0.925,0.075,0.0
ieee9,139,1,4,0.05,0.9437500000000001,0.075,0.0
ieee9,139,1,5,0.3,0.9562500000000002,0.05,0.05625000000000002
ieee9,139,1,6,0.05,0.9375,0.075,0.006250000000000089
ieee9,139,1,7,0.05,0.9312500000000001,0.075,0.0
ieee9,139,1,8,0.05,0.925,0.075,0.0
ieee9,140,1,0,0.075,0.9000000000000001,0.15,0.0
ieee9,140,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,140,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,140,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,140,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,140,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,140,1,6,0.05,0.9000000000000001,0.075,0.0
