T,first_action,first_observation_bin,best_second_action,second_action_distribution,n,action_history,observation_branch,best_next_action,branch_value,bin_prob
3,,,,,,[0],1,3,0.9600000000000004,0.19970703125
3,,,,,,"[0, 1]",0,2,0.9600000000000003,0.3330078125
3,,,,,,"[0, 1]",1,2,0.9600000000000003,0.3330078125
3,,,,,,"[0, 1]",2,2,0.9600000000000003,0.333984375
3,,,,,,"[0, 2]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",2,5,0.9600000000000003,0.333984375
3,,,,,,"[0, 3]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 4]",0,43,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 5]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 6]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 7]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 8]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",2,1,0.9600000000000003,0.333984375
3,,,,,,[0],2,1,0.9600000000000004,0.2001953125
3,,,,,,"[0, 1]",0,2,0.9600000000000003,0.3330078125
3,,,,,,"[0, 1]",1,2,0.9600000000000003,0.3330078125
3,,,,,,"[0, 1]",2,2,0.9600000000000003,0.333984375
3,,,,,,"[0, 2]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 3]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 4]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 5]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 6]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 7]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 8]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",2,1,0.9600000000000003,0.333984375
3,,,,,,[0],3,1,0.9600000000000004,0.19970703125
3,,,,,,"[0, 1]",0,2,0.9600000000000003,0.3330078125
3,,,,,,"[0, 1]",1,2,0.9600000000000003,0.3330078125
3,,,,,,"[0, 1]",2,2,0.9600000000000003,0.333984375
3,,,,,,"[0, 2]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 2]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 3]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 3]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 4]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 4]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 5]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 5]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 6]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 6]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 7]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 7]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[0, 8]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[0, 8]",2,1,0.9600000000000003,0.333984375
3,,,,,,[0],4,1,0.9600000000000004,0.2001953125
3,,,,,,"[46, 7]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",1,16,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",2,5,0.9600000000000003,0.333984375
3,,,,,,"[46, 16]",0,6,0.9600000000000003,0.3330078125
3,,,,,,"[46, 16]",1,2,0.9600000000000003,0.3330078125
3,,,,,,"[46, 16]",2,0,0.9650000000000002,0.333984375
3,,,,,,"[46, 25]",0,3,0.9600000000000003,0.3330078125
3,,,,,,"[46, 25]",1,32,0.9600000000000003,0.3330078125
3,,,,,,"[46, 25]",2,5,0.9600000000000003,0.333984375
3,,,,,,"[46, 33]",0,34,0.9600000000000003,0.3330078125
3,,,,,,"[46, 33]",1,3,0.9625000000000002,0.3330078125
3,,,,,,"[46, 33]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[46, 34]",0,51,0.9600000000000003,0.3330078125
3,,,,,,"[46, 34]",1,33,0.9600000000000003,0.3330078125
3,,,,,,"[46, 34]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[46, 42]",0,3,0.9600000000000003,0.3330078125
3,,,,,,"[46, 42]",1,21,0.9675000000000002,0.3330078125
3,,,,,,"[46, 42]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[46, 51]",0,34,0.9600000000000003,0.3330078125
3,,,,,,"[46, 51]",1,34,0.9600000000000003,0.3330078125
3,,,,,,"[46, 51]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 2]",0,3,0.9600000000000003,0.3330078125
3,,,,,,"[46, 2]",1,3,1.0391666666666663,0.3330078125
3,,,,,,"[46, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,[46],0,7,0.9600000000000004,0.2001953125
3,,,,,,"[46, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 12]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 12]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 12]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 21]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 21]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 21]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 30]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 30]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 30]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 39]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 39]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 39]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 48]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 48]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 48]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 18]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 18]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 18]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 36]",0,0,0.9800000000000001,0.3330078125
3,,,,,,"[46, 36]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 36]",2,0,0.9600000000000003,0.333984375
3,,,,,,[46],1,3,0.9600000000000004,0.19970703125
3,,,,,,"[46, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[46, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[46, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[46, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[46],2,0,0.9600000000000004,0.2001953125
3,,,,,,"[46, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[46, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[46, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[46, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 2]",1,0,0.971666666666667,0.3330078125
3,,,,,,"[46, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[46],3,0,0.9600000000000004,0.19970703125
3,,,,,,"[46, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[46, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[46, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[46, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[46, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[46, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[46],4,0,0.9600000000000004,0.2001953125
3,,,,,,"[9, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 2]",0,7,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",2,5,0.9600000000000003,0.333984375
3,,,,,,"[9, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",2,2,0.9600000000000003,0.333984375
3,,,,,,"[9, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",1,2,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[9, 8]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 8]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 8]",2,1,0.9600000000000003,0.333984375
3,,,,,,[9],0,1,0.9600000000000004,0.2001953125
3,,,,,,"[9, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",1,34,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 14]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 14]",1,3,0.9725000000000001,0.3330078125
3,,,,,,"[9, 14]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 23]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 23]",1,34,0.9600000000000003,0.3330078125
3,,,,,,"[9, 23]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 32]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 32]",1,5,0.9600000000000003,0.3330078125
3,,,,,,"[9, 32]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 34]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 34]",1,32,0.9600000000000003,0.3330078125
3,,,,,,"[9, 34]",2,5,0.9600000000000003,0.333984375
3,,,,,,"[9, 41]",0,34,0.9600000000000003,0.3330078125
3,,,,,,"[9, 41]",1,3,0.9600000000000003,0.3330078125
3,,,,,,"[9, 41]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 42]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 42]",1,3,0.9700000000000002,0.3330078125
3,,,,,,"[9, 42]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 43]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 43]",1,3,0.9725000000000001,0.3330078125
3,,,,,,"[9, 43]",2,0,0.9600000000000003,0.333984375
3,,,,,,[9],1,5,0.9600000000000004,0.19970703125
3,,,,,,"[9, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[9, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[9, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[9, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[9],2,0,0.9600000000000004,0.2001953125
3,,,,,,"[9, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[9, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[9, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[9, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[9],3,0,0.9600000000000004,0.19970703125
3,,,,,,"[9, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[9, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[9, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[9, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[9, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[9, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[9],4,0,0.9600000000000004,0.2001953125
3,,,,,,"[37, 2]",0,5,0.9600000000000003,0.3330078125
3,,,,,,"[37, 2]",1,3,1.0158333333333331,0.3330078125
3,,,,,,"[37, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 7]",0,6,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",1,16,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",2,5,0.9600000000000003,0.333984375
3,,,,,,"[37, 11]",0,5,0.9600000000000003,0.3330078125
3,,,,,,"[37, 11]",1,3,0.9625000000000002,0.3330078125
3,,,,,,"[37, 11]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 12]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 12]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 12]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 16]",0,6,0.9600000000000003,0.3330078125
3,,,,,,"[37, 16]",1,7,0.9600000000000003,0.3330078125
3,,,,,,"[37, 16]",2,5,0.9600000000000003,0.333984375
3,,,,,,"[37, 20]",0,3,0.9600000000000003,0.3330078125
3,,,,,,"[37, 20]",1,0,1.0391666666666663,0.3330078125
3,,,,,,"[37, 20]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 21]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 21]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 21]",2,0,0.9600000000000003,0.333984375
3,,,,,,[37],0,3,0.9600000000000004,0.2001953125
3,,,,,,"[37, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 12]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 12]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 12]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 21]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 21]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 21]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 30]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 30]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 30]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 39]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 39]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 39]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 48]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 48]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 48]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 45]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 45]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 45]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 18]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 18]",1,3,1.1224999999999998,0.3330078125
3,,,,,,"[37, 18]",2,0,0.9600000000000003,0.333984375
3,,,,,,[37],1,3,0.9600000000000004,0.19970703125
3,,,,,,"[37, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[37, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[37, 0]",2,1,0.9600000000000003,0.333984375
3,,,,,,"[37, 1]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 1]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 1]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 2]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 2]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 2]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 3]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 3]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 4]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 4]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 4]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 5]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 5]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 5]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 6]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 6]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 6]",2,0,0.9600000000000003,0.333984375
3,,,,,,"[37, 7]",0,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",1,0,0.9600000000000003,0.3330078125
3,,,,,,"[37, 7]",2,0,0.9600000000000003,0.333984375
3,,,,,,[37],2,0,0.9600000000000004,0.2001953125
3,,,,,,"[37, 0]",0,1,0.9600000000000003,0.3330078125
3,,,,,,"[37, 0]",1,1,0.9600000000000003,0.3330078125
3,,,,,,"[37, 0]",2,1,0.9600000000000003,0.333984375
