method,theta_test_id,rollout_id,sequence,y_obs,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions
stage2_dad,22,342,"[12, 37, 6]","[8.236787082532855, 3.4061907391186534, 0.8341909165105896]",0.99,0.08,0.91,True,0.006195517547894269,0,0,nan
stage2_dad,23,343,"[12, 37, 21]","[7.154638418850476, 1.6476346173125342, 7.173439746806189]",0.96,0.0,0.96,True,0.0062411410035565495,0,0,nan
stage2_dad,24,344,"[12, 36, 21]","[5.481244696602932, 11.637743331567972, 5.559055286024272]",0.99,0.0,0.99,True,0.006335115613183007,0,0,nan
stage2_dad,25,345,"[12, 37, 21]","[7.612387399013178, 2.9473714916200158, 7.6646285150104285]",0.96,0.0,0.96,True,0.005744042515289038,0,0,nan
stage2_dad,26,346,"[12, 36, 21]","[4.254297549739781, 3.700703416719502, 4.223671169851367]",0.99,0.0,0.99,True,0.006519947113702074,0,0,nan
stage2_dad,27,347,"[12, 37, 21]","[6.990361511833697, 3.048760698656136, 6.966770189842372]",0.96,0.0,0.96,True,0.006048967246897519,0,0,nan
stage2_dad,28,348,"[12, 36, 21]","[5.927197500976182, 5.20989243666661, 5.762316232568798]",0.96,0.0,0.96,True,0.006228737445781007,0,0,nan
stage2_dad,29,349,"[12, 36, 21]","[4.803742367572062, 3.9247035634781926, 4.726897997699572]",0.96,0.0,0.96,True,0.006312521203653887,0,0,nan
stage2_dad,30,350,"[12, 36, 21]","[4.189374126097855, 9.082040465922892, 4.132585029053977]",0.96,0.0,0.96,True,0.0056632836640346795,0,0,nan
stage2_dad,31,351,"[12, 36, 21]","[5.332829688324334, 8.872633701175442, 5.375362412859643]",0.96,0.0,0.96,True,0.006640528386924416,0,0,nan
stage2_dad,0,352,"[12, 36, 21]","[4.050664325297136, 4.938877611677868, 4.138939084771153]",0.96,0.0,0.96,True,0.006904102046974003,0,0,nan
stage2_dad,1,353,"[12, 37, 21]","[7.508432302661348, 1.8019359670660802, 7.379984341392761]",0.96,0.0,0.96,True,0.007170387456426397,0,0,nan
stage2_dad,2,354,"[12, 37, 21]","[7.581923068696841, 3.2274716302538513, 7.310307790719986]",0.96,0.0,0.96,True,0.006283112947130576,0,0,nan
stage2_dad,3,355,"[12, 37, 21]","[6.057839934831308, 3.74124045733758, 5.969513556865812]",0.96,0.0,0.96,True,0.006843852490419522,0,0,nan
stage2_dad,4,356,"[12, 43, 36]","[11.954515929988206, 0.9037625964927528, 10.551086214890837]",1.11,0.32,0.79,True,0.006933513534022495,0,0,nan
stage2_dad,5,357,"[12, 37, 21]","[8.271148965923903, 2.179545895081497, 8.207538861348121]",0.97,0.0,0.97,True,0.006555554340593517,0,0,nan
stage2_dad,6,358,"[12, 36, 21]","[4.515549633733565, 8.169071537198153, 4.51019732043285]",0.96,0.0,0.96,True,0.008154862647643313,0,0,nan
stage2_dad,7,359,"[12, 37, 21]","[6.830530384456673, 1.6505880186233532, 7.011969800467719]",1.02,0.0,1.02,True,0.006982875609537587,0,0,nan
stage2_dad,8,360,"[12, 36, 21]","[5.5766385048728795, 3.3018506505111227, 5.743277727812561]",0.96,0.0,0.96,True,0.006813000567490235,0,0,nan
stage2_dad,9,361,"[12, 36, 21]","[4.577702227789887, 7.015565513965598, 4.526256340725751]",0.96,0.0,0.96,True,0.006973626557737589,0,0,nan
stage2_dad,10,362,"[12, 37, 21]","[6.254086157533425, 3.3814404147474924, 6.352756187934318]",1.02,0.0,1.02,True,0.006619346095249057,0,0,nan
stage2_dad,11,363,"[12, 36, 21]","[4.3668361383206875, 3.8248328717653193, 4.447659344882475]",0.96,0.0,0.96,True,0.006943489395780489,0,0,nan
stage2_dad,12,364,"[12, 36, 21]","[6.89325409904405, 3.1814065274951133, 6.893774360697114]",0.96,0.0,0.96,True,0.006593623606022447,0,0,nan
stage2_dad,13,365,"[12, 37, 21]","[6.42136669278955, 1.9792697515502846, 6.3797490200943034]",0.96,0.0,0.96,True,0.007131443911930546,0,0,nan
stage2_dad,14,366,"[12, 37, 6]","[8.509519721496238, 3.6324813688189588, 0.8670021578774293]",0.97,0.0,0.97,True,0.00677048959187232,0,0,nan
stage2_dad,15,367,"[12, 36, 21]","[4.942721176379651, 3.717409502808424, 4.878680266975469]",0.98,0.0,0.98,True,0.006427323707612231,0,0,nan
stage2_dad,16,368,"[12, 36, 21]","[4.812750334208978, 4.91632811886844, 4.999343993589403]",0.97,0.0,0.97,True,0.006615985883399844,0,0,nan
stage2_dad,17,369,"[12, 37, 21]","[6.121788609134071, 3.9007511462060167, 6.388588583660955]",0.97,0.0,0.97,True,0.006330156320473179,0,0,nan
stage2_dad,18,370,"[12, 37, 21]","[7.873390636262993, 1.663936557910706, 7.876467516505339]",0.96,0.0,0.96,True,0.006421760859666392,0,0,nan
stage2_dad,19,371,"[12, 37, 21]","[8.062264359891481, 1.8969598888878199, 8.100449100479533]",0.96,0.0,0.96,True,0.00630680049653165,0,0,nan
stage2_dad,20,372,"[12, 36, 21]","[4.518888193548334, 3.8302453491497865, 4.540008753137197]",0.96,0.0,0.96,True,0.006231081380974501,0,0,nan
stage2_dad,21,373,"[12, 37, 21]","[7.8844816924324235, 1.7244039810667595, 7.943789729154136]",0.96,0.0,0.96,True,0.006147415144369006,0,0,nan
stage2_dad,22,374,"[12, 37, 6]","[8.350430901504092, 3.421477282852829, 0.8494774602447651]",0.97,0.08,0.89,True,0.006953241128940135,0,0,nan
stage2_dad,23,375,"[12, 37, 21]","[7.307008943278787, 1.5928616202721386, 7.252396137083228]",0.96,0.0,0.96,True,0.007252850336953998,0,0,nan
stage2_dad,24,376,"[12, 36, 21]","[5.548990243541831, 11.507250503871653, 5.442722783239311]",0.96,0.0,0.96,True,0.0069378944172058254,0,0,nan
stage2_dad,25,377,"[12, 37, 21]","[7.7698531020926715, 2.994632301888758, 7.610796113981457]",0.96,0.0,0.96,True,0.007434859493514523,0,0,nan
stage2_dad,26,378,"[12, 36, 21]","[4.221886730647982, 3.76843497112668, 4.184463793914635]",0.96,0.0,0.96,True,0.00708272636984475,0,0,nan
stage2_dad,27,379,"[12, 37, 21]","[7.151533741880492, 3.0019716593213484, 7.021140497905596]",0.96,0.0,0.96,True,0.0070054103271104395,0,0,nan
stage2_dad,28,380,"[12, 36, 21]","[5.703701377992868, 5.075372072391467, 5.774030168952954]",0.96,0.0,0.96,True,0.00732860789867118,0,0,nan
stage2_dad,29,381,"[12, 36, 21]","[4.688433011499199, 4.010958589666506, 4.680742278386947]",0.96,0.0,0.96,True,0.007426335476338863,0,0,nan
stage2_dad,30,382,"[12, 36, 21]","[4.07328506749139, 8.904850788670323, 4.221906191726551]",0.96,0.0,0.96,True,0.007055231515550986,0,0,nan
stage2_dad,31,383,"[12, 36, 21]","[5.506170518054409, 8.927748350916147, 5.353347077564354]",0.96,0.0,0.96,True,0.0070469609927386045,0,0,nan
stage2_dad,0,384,"[12, 36, 21]","[4.053260474044687, 4.856526252597659, 3.9621915145647697]",0.96,0.0,0.96,True,0.007436650223098695,0,0,nan
stage2_dad,1,385,"[12, 37, 21]","[7.456314527049558, 1.7610175656295384, 7.407764265025999]",0.96,0.0,0.96,True,0.007176408515078947,0,0,nan
stage2_dad,2,386,"[12, 37, 21]","[7.589320870427583, 3.142446894670108, 7.551910555255272]",0.96,0.0,0.96,True,0.007194334961241111,0,0,nan
stage2_dad,3,387,"[12, 36, 21]","[5.9740635824287915, 6.470060868374551, 5.939676312153865]",0.96,0.0,0.96,True,0.007358845497947186,0,0,nan
stage2_dad,4,388,"[12, 43, 36]","[11.81397269688072, 0.9378869147062574, 10.625396068267687]",1.11,0.32,0.79,True,0.006736962503055111,0,0,nan
stage2_dad,5,389,"[12, 37, 21]","[8.24951135094399, 2.2453407908348835, 8.295048413087414]",0.97,0.0,0.97,True,0.0066449948062654585,0,0,nan
stage2_dad,6,390,"[12, 36, 21]","[4.509539503761392, 8.113232936068096, 4.466763050193955]",0.96,0.0,0.96,True,0.007119351590517908,0,0,nan
stage2_dad,7,391,"[12, 37, 21]","[6.97672787263095, 1.563408470175119, 7.0757518556957155]",1.0,0.0,1.0,True,0.006548622448462993,0,0,nan
stage2_dad,8,392,"[12, 36, 21]","[5.519148032309232, 3.3212920408841304, 5.546017861612342]",0.96,0.0,0.96,True,0.007018012634944171,0,0,nan
stage2_dad,9,393,"[12, 36, 21]","[4.686077818347494, 6.9342284287371045, 4.6244959192812205]",0.96,0.0,0.96,True,0.006329119467409328,0,0,nan
stage2_dad,10,394,"[12, 37, 21]","[6.170522423216041, 3.3230147373854986, 6.46603919552107]",1.0,0.0,1.0,True,0.0065644438727758825,0,0,nan
stage2_dad,11,395,"[12, 36, 21]","[4.325149072986744, 3.7489774140873324, 4.365495967055797]",0.96,0.0,0.96,True,0.007459268701495603,0,0,nan
stage2_dad,12,396,"[12, 37, 21]","[6.954869560488505, 3.0753959896514425, 6.9066853013820735]",0.96,0.0,0.96,True,0.006986059859627858,0,0,nan
stage2_dad,13,397,"[12, 37, 21]","[6.402261883181765, 1.9980430139905123, 6.404919889685447]",0.96,0.0,0.96,True,0.0071944581577554345,0,0,nan
stage2_dad,14,398,"[12, 37, 6]","[8.311370553692365, 3.6758230343035794, 0.9103438233620496]",0.97,0.0,0.97,True,0.007107581070158631,0,0,nan
stage2_dad,15,399,"[12, 36, 21]","[4.738410986999041, 3.789944302699457, 4.797925731494505]",0.97,0.0,0.97,True,0.0064640778000466526,0,0,nan
stage2_dad,16,400,"[12, 36, 21]","[5.014550488842432, 4.80872197560127, 4.982664076090546]",0.98,0.0,0.98,True,0.006219075236003846,0,0,nan
stage2_dad,17,401,"[12, 37, 21]","[6.318871524240665, 3.8957225093161725, 6.2556396499497255]",0.97,0.0,0.97,True,0.00625466724159196,0,0,nan
stage2_dad,18,402,"[12, 37, 21]","[7.788635325149799, 1.673455469970489, 7.9038921349293965]",0.96,0.0,0.96,True,0.006782759155612439,0,0,nan
stage2_dad,19,403,"[12, 37, 21]","[8.250725417464505, 1.9027097875960042, 8.175955316593406]",0.97,0.0,0.97,True,0.00642514115315862,0,0,nan
stage2_dad,20,404,"[12, 36, 21]","[4.552089718814985, 3.803827722051183, 4.539642729641316]",0.98,0.0,0.98,True,0.006198251561727375,0,0,nan
stage2_dad,21,405,"[12, 37, 21]","[7.958121882336945, 1.9099641283082645, 7.802184476458631]",0.99,0.0,0.99,True,0.006146225263364613,0,0,nan
stage2_dad,22,406,"[12, 37, 6]","[8.278043419334233, 3.5713784723087802, 0.9993786497007161]",0.96,0.08,0.88,True,0.0061892972444184124,0,0,nan
stage2_dad,23,407,"[12, 37, 21]","[7.187930766869614, 1.6403426277375077, 7.2881644786300175]",0.96,0.0,0.96,True,0.006320917629636824,0,0,nan
stage2_dad,24,408,"[12, 36, 21]","[5.46957807005054, 11.624422727751638, 5.450424385701654]",0.96,0.0,0.96,True,0.0066873143368866295,0,0,nan
stage2_dad,25,409,"[12, 37, 21]","[7.668793667130548, 2.9289022081002183, 7.761830682678942]",0.96,0.0,0.96,True,0.007123779505491257,0,0,nan
stage2_dad,26,410,"[12, 36, 21]","[4.281039762255878, 3.7126904879032288, 4.114836714666913]",0.99,0.0,0.99,True,0.0069674820406362414,0,0,nan
stage2_dad,27,411,"[12, 37, 21]","[7.004235302763556, 3.042209823679559, 7.010774324558162]",0.96,0.0,0.96,True,0.007087052275892347,0,0,nan
stage2_dad,28,412,"[12, 36, 21]","[5.840822326218811, 5.239308165104389, 6.006142693467917]",0.96,0.0,0.96,True,0.0074524063093122095,0,0,nan
stage2_dad,29,413,"[12, 36, 21]","[4.738296000636182, 4.084557964867082, 4.713495556950362]",0.96,0.0,0.96,True,0.007039797987090424,0,0,nan
stage2_dad,30,414,"[12, 36, 21]","[4.055113020190454, 9.001095937983294, 4.1445995203780015]",0.96,0.0,0.96,True,0.006857248896267265,0,0,nan
stage2_dad,31,415,"[12, 36, 21]","[5.3601698009299765, 8.878259897925366, 5.444639770308441]",0.96,0.0,0.96,True,0.006341694650473073,0,0,nan
stage2_dad,0,416,"[12, 36, 21]","[4.130061047358374, 4.771766319028602, 3.998827748355259]",0.96,0.0,0.96,True,0.0069253840774763376,0,0,nan
stage2_dad,1,417,"[12, 37, 21]","[7.377141913335907, 1.8289608498860686, 7.4626886447227765]",0.96,0.0,0.96,True,0.006143447244539857,0,0,nan
stage2_dad,2,418,"[12, 37, 21]","[7.462616660429716, 3.1058146990815914, 7.524582609870951]",0.96,0.0,0.96,True,0.006301018089288846,0,0,nan
stage2_dad,3,419,"[12, 37, 21]","[6.030619624286588, 3.5565730105036333, 5.968502974601886]",0.96,0.0,0.96,True,0.006130678113549948,0,0,nan
stage2_dad,4,420,"[12, 43, 36]","[11.854435532099902, 0.8179707306256804, 10.631425091014114]",1.11,0.32,0.79,True,0.00615176692372188,0,0,nan
stage2_dad,5,421,"[12, 37, 21]","[8.34002506607325, 2.357223441557815, 8.337105823316744]",0.96,0.0,0.96,True,0.006442125013563782,0,0,nan
stage2_dad,6,422,"[12, 36, 21]","[4.581157328191188, 7.907570239525396, 4.589124521449392]",0.96,0.0,0.96,True,0.0070560594904236495,0,0,nan
stage2_dad,7,423,"[12, 37, 21]","[6.692839004884839, 1.7413078308371017, 6.8122492241361385]",1.0,0.0,1.0,True,0.007017949450528249,0,0,nan
stage2_dad,8,424,"[12, 36, 21]","[5.624268823412239, 3.346893785383199, 5.592391712394039]",0.96,0.0,0.96,True,0.007341164659010246,0,0,nan
stage2_dad,9,425,"[12, 36, 21]","[4.52853730249009, 6.8963585934067915, 4.6963090917724735]",0.96,0.0,0.96,True,0.007624329155078158,0,0,nan
stage2_dad,10,426,"[12, 37, 21]","[6.1758481707720785, 3.331991941732429, 6.33772042808922]",1.03,0.0,1.03,True,0.007043013320071623,0,0,nan
stage2_dad,11,427,"[12, 36, 21]","[4.47102868722992, 3.696837828391009, 4.410169593560721]",0.96,0.0,0.96,True,0.00697492656763643,0,0,nan
stage2_dad,12,428,"[12, 37, 21]","[6.909711396761383, 3.2240203232416107, 6.702244488625684]",0.96,0.0,0.96,True,0.007383703195955604,0,0,nan
stage2_dad,13,429,"[12, 37, 21]","[6.366870343025385, 1.9239326122341482, 6.273479805249916]",0.96,0.0,0.96,True,0.006553595623699948,0,0,nan
stage2_dad,14,430,"[12, 37, 6]","[8.386292460304393, 3.613246836579382, 0.8477676256378522]",0.97,0.0,0.97,True,0.007172866753535345,0,0,nan
stage2_dad,15,431,"[12, 36, 21]","[4.714672309866809, 3.7264953857524623, 4.840572773640199]",0.98,0.0,0.98,True,0.0064640718046575785,0,0,nan
stage2_dad,16,432,"[12, 36, 21]","[4.858105708736103, 5.005148017641648, 4.86948321480381]",0.96,0.0,0.96,True,0.007492242410080507,0,0,nan
stage2_dad,17,433,"[12, 37, 21]","[6.331449675472648, 4.093821777238535, 6.1719269955726395]",0.97,0.0,0.97,True,0.007099064241629094,0,0,nan
stage2_dad,18,434,"[12, 37, 21]","[7.959835031683062, 1.8150012913896796, 7.935284600346793]",0.96,0.0,0.96,True,0.007050179410725832,0,0,nan
stage2_dad,19,435,"[12, 37, 21]","[8.180055570787829, 1.907595513998356, 8.153782060572162]",0.96,0.0,0.96,True,0.0068718323891516775,0,0,nan
stage2_dad,20,436,"[12, 36, 21]","[4.477938665550141, 3.80315482400495, 4.414178178158226]",0.96,0.0,0.96,True,0.006986069260165095,0,0,nan
stage2_dad,21,437,"[12, 37, 21]","[7.953862410345015, 1.7203618623796744, 7.776798904235095]",1.0,0.0,1.0,True,0.006905211630510166,0,0,nan
stage2_dad,22,438,"[12, 37, 6]","[8.23219175595122, 3.4625572162016094, 0.8905573935935454]",0.96,0.08,0.88,True,0.00707642812631093,0,0,nan
stage2_dad,23,439,"[12, 37, 21]","[7.305832025358013, 1.5604351258272435, 7.250159253221826]",0.96,0.0,0.96,True,0.007621830998687074,0,0,nan
stage2_dad,24,440,"[12, 36, 21]","[5.504393003054556, 11.514510593651124, 5.5521162997953315]",0.96,0.0,0.96,True,0.0071068172983359545,0,0,nan
stage2_dad,25,441,"[12, 37, 21]","[7.647615192209351, 2.9435105195780826, 7.575574784639976]",0.96,0.0,0.96,True,0.006453257374232635,0,0,nan
stage2_dad,26,442,"[12, 36, 21]","[4.236123135193777, 3.805634349745686, 4.28257496399182]",0.96,0.0,0.96,True,0.006832771876361221,0,0,nan
stage2_dad,27,443,"[12, 37, 21]","[7.098574537545373, 3.081634051387078, 7.0279377134837775]",0.96,0.0,0.96,True,0.0064672383305151016,0,0,nan
stage2_dad,28,444,"[12, 36, 21]","[5.785282288539123, 5.068729076251632, 5.8468191458887615]",0.96,0.0,0.96,True,0.007346902886638418,0,0,nan
stage2_dad,29,445,"[12, 36, 21]","[4.682365096904078, 4.046618353673203, 4.694858004761137]",0.99,0.0,0.99,True,0.006652348238276318,0,0,nan
stage2_dad,30,446,"[12, 36, 21]","[4.127744536755921, 9.09523277413154, 4.02067545545877]",0.96,0.0,0.96,True,0.007830859249224886,0,0,nan
stage2_dad,31,447,"[12, 36, 21]","[5.4648469840596405, 8.732333742318975, 5.480619832845592]",0.96,0.0,0.96,True,0.008679727092385292,0,0,nan
stage2_dad,0,448,"[12, 36, 21]","[4.1646232342609615, 4.746929075190279, 4.150376446897699]",0.96,0.0,0.96,True,0.008629182528238744,0,0,nan
stage2_dad,1,449,"[12, 37, 21]","[7.35749918639982, 1.7483842910910745, 7.472504276175469]",0.96,0.0,0.96,True,0.00855807593325153,0,0,nan
stage2_dad,2,450,"[12, 37, 21]","[7.545630702448857, 3.1400840335813998, 7.599746046987911]",0.96,0.0,0.96,True,0.008581939269788563,0,0,nan
stage2_dad,3,451,"[12, 36, 21]","[5.9992118240097225, 6.2969950865099005, 5.863535309409079]",0.96,0.0,0.96,True,0.007713327126111835,0,0,nan
stage2_dad,4,452,"[12, 43, 36]","[11.85892778033647, 0.9555029107204603, 10.576929801055662]",1.11,0.32,0.79,True,0.008389000257011503,0,0,nan
stage2_dad,5,453,"[12, 37, 21]","[8.139142266942686, 2.222359228454276, 8.155918974056041]",0.98,0.0,0.98,True,0.008592533005867153,0,0,nan
stage2_dad,6,454,"[12, 36, 21]","[4.668595723303915, 7.953135063750062, 4.461502592472312]",0.96,0.0,0.96,True,0.007433831779053435,0,0,nan
stage2_dad,7,455,"[12, 36, 21]","[6.84692802032262, 3.7582392743903554, 6.833610116339237]",1.04,0.0,1.04,True,0.006936647871043533,0,0,nan
stage2_dad,8,456,"[12, 36, 21]","[5.525655124304742, 3.223180226139705, 5.704806980269925]",0.96,0.0,0.96,True,0.006907089875312522,0,0,nan
stage2_dad,9,457,"[12, 36, 21]","[4.625280868041451, 6.867273097024025, 4.601639608204155]",0.96,0.0,0.96,True,0.007892074092524126,0,0,nan
stage2_dad,10,458,"[12, 37, 21]","[6.343351106537248, 3.450119093002683, 6.455381038070723]",1.0,0.0,1.0,True,0.007441459922119975,0,0,nan
stage2_dad,11,459,"[12, 36, 21]","[4.2470962113480795, 3.7827435014535404, 4.272378665462372]",0.96,0.0,0.96,True,0.007690994330914691,0,0,nan
stage2_dad,12,460,"[12, 37, 21]","[6.973137946476342, 3.080724333212094, 6.888011214504116]",0.96,0.0,0.96,True,0.007679419475607574,0,0,nan
stage2_dad,13,461,"[12, 37, 21]","[6.356141886860475, 1.8604510667440173, 6.3504279628121365]",0.96,0.0,0.96,True,0.007664128148462623,0,0,nan
stage2_dad,14,462,"[12, 37, 6]","[8.376247067116743, 3.6165113138885774, 0.8510321029470477]",0.97,0.0,0.97,True,0.007587375934235752,0,0,nan
stage2_dad,15,463,"[12, 36, 21]","[4.736797415725097, 3.6591462936844574, 4.923418390304423]",0.98,0.0,0.98,True,0.007502036489313468,0,0,nan
stage2_dad,16,464,"[12, 36, 21]","[4.805413367771247, 5.034436400183363, 4.964421093448682]",0.97,0.0,0.97,True,0.007545168395154178,0,0,nan
stage2_dad,17,465,"[12, 37, 21]","[6.17616362160997, 4.1153874605512515, 6.239690433998705]",0.97,0.0,0.97,True,0.007541402388596907,0,0,nan
stage2_dad,18,466,"[12, 37, 21]","[8.064664004411156, 1.901783364008293, 7.713328641855803]",0.96,0.0,0.96,True,0.007532510353485122,0,0,nan
stage2_dad,19,467,"[12, 37, 21]","[8.154424119983762, 2.0068704214576485, 8.013389467192575]",0.96,0.0,0.96,True,0.008081814099568874,0,0,nan
stage2_dad,20,468,"[12, 36, 21]","[4.532349705858733, 3.7487455353500043, 4.565116984115661]",0.96,0.0,0.96,True,0.008301553141791373,0,0,nan
stage2_dad,21,469,"[12, 37, 21]","[7.867676743781893, 1.6905008839701128, 7.919935362203992]",0.99,0.0,0.99,True,0.008646990783745423,0,0,nan
stage2_dad,22,470,"[12, 37, 6]","[8.161311020172802, 3.5678271838048143, 0.9958273611967504]",0.97,0.08,0.89,True,0.008617796731414273,0,0,nan
stage2_dad,23,471,"[12, 37, 21]","[7.238062456609035, 1.7584282403830052, 7.2295289721018605]",0.96,0.0,0.96,True,0.008593151113018394,0,0,nan
stage2_dad,24,472,"[12, 36, 21]","[5.449872812802561, 11.679379757458587, 5.572666094194127]",0.96,0.0,0.96,True,0.009233201621100307,0,0,nan
stage2_dad,25,473,"[12, 37, 21]","[7.839790153305012, 3.1766478747580793, 7.752433141667058]",0.96,0.0,0.96,True,0.009398087160661817,0,0,nan
stage2_dad,26,474,"[12, 36, 21]","[4.372964780974721, 3.7369228515604913, 4.297023464616163]",0.96,0.0,0.96,True,0.008640581159852445,0,0,nan
stage2_dad,27,475,"[12, 37, 21]","[7.0062076364310295, 3.0291449963256976, 7.177527523045616]",0.96,0.0,0.96,True,0.008473293884890154,0,0,nan
stage2_dad,28,476,"[12, 36, 21]","[5.78376365971828, 5.241247251209652, 5.730895739938655]",0.96,0.0,0.96,True,0.007785565132508054,0,0,nan
stage2_dad,29,477,"[12, 36, 21]","[4.598878350181044, 4.168057635453517, 4.671156241408632]",0.96,0.0,0.96,True,0.011361008713720366,0,0,nan
stage2_dad,30,478,"[12, 36, 21]","[4.192720087608087, 9.14692522766805, 4.290903277616696]",0.96,0.0,0.96,True,0.009301869518822059,0,0,nan
stage2_dad,31,479,"[12, 36, 21]","[5.469035421053438, 8.804247007340477, 5.440893147231508]",0.96,0.0,0.96,True,0.008483021287247539,0,0,nan
stage2_dad,0,480,"[12, 36, 21]","[4.118263400830791, 4.819984401591569, 4.095681363191232]",0.96,0.0,0.96,True,0.009194970014505088,0,0,nan
stage2_dad,1,481,"[12, 37, 21]","[7.280049469135165, 1.6060239348898397, 7.498542739741152]",0.96,0.0,0.96,True,0.008369733084691688,0,0,nan
stage2_dad,2,482,"[12, 37, 21]","[7.626430396744173, 3.0992693127430573, 7.479899316312137]",0.96,0.0,0.96,True,0.009240010898793116,0,0,nan
stage2_dad,3,483,"[12, 36, 21]","[5.976914806406263, 6.465125854170626, 5.986544241442552]",0.96,0.0,0.96,True,0.009074870467884466,0,0,nan
stage2_dad,4,484,"[12, 43, 36]","[12.060583469382443, 0.837366228909225, 10.730748570964067]",1.11,0.32,0.79,True,0.009560835373122245,0,0,nan
stage2_dad,5,485,"[12, 37, 21]","[8.139257578169431, 2.289514609046003, 8.220139828027971]",0.96,0.0,0.96,True,0.00908049920690246,0,0,nan
stage2_dad,6,486,"[12, 36, 21]","[4.529001466845912, 7.998660993234112, 4.59343526919504]",0.96,0.0,0.96,True,0.008506662416039035,0,0,nan
stage2_dad,7,487,"[12, 37, 21]","[6.902513027806514, 1.6419165682594554, 6.877886030821464]",0.98,0.0,0.98,True,0.008530039136530831,0,0,nan
stage2_dad,8,488,"[12, 36, 21]","[5.7753312892216275, 3.1976916609610537, 5.699503822753651]",0.96,0.0,0.96,True,0.008962341787992045,0,0,nan
stage2_dad,9,489,"[12, 36, 21]","[4.599470391587134, 6.949136830760852, 4.5405336500855045]",0.96,0.0,0.96,True,0.008458699274342507,0,0,nan
stage2_dad,10,490,"[12, 37, 21]","[6.418438321615099, 3.5346995530227763, 6.328369294300416]",0.98,0.0,0.98,True,0.008476843649987131,0,0,nan
stage2_dad,11,491,"[12, 36, 21]","[4.314486548598161, 3.9645799288449663, 4.331598224720788]",0.96,0.0,0.96,True,0.008121862105326727,0,0,nan
stage2_dad,12,492,"[12, 37, 21]","[6.907923654363514, 3.2932157897595884, 6.885964253153715]",0.96,0.0,0.96,True,0.008273543411633,0,0,nan
stage2_dad,13,493,"[12, 37, 21]","[6.376886490887159, 1.8439750893428297, 6.393297269232505]",0.96,0.0,0.96,True,0.008397771656746045,0,0,nan
stage2_dad,14,494,"[12, 37, 6]","[8.416457698002066, 3.5148582429845088, 0.7493790320429791]",0.97,0.0,0.97,True,0.008492328372085467,0,0,nan
stage2_dad,15,495,"[12, 36, 21]","[4.821842476417381, 3.6477379791107745, 4.749906788142727]",0.98,0.0,0.98,True,0.00838193207164295,0,0,nan
stage2_dad,16,496,"[12, 36, 21]","[4.909601172370757, 4.791763753058995, 4.993080141512269]",0.96,0.0,0.96,True,0.008429440757026896,0,0,nan
stage2_dad,17,497,"[12, 37, 21]","[6.224567346931278, 3.986329867846129, 6.218895236301235]",0.97,0.0,0.97,True,0.008399625396123156,0,0,nan
stage2_dad,18,498,"[12, 37, 21]","[8.007222988970346, 1.6865985907858707, 7.951719022405637]",0.96,0.0,0.96,True,0.008670493145473301,0,0,nan
stage2_dad,19,499,"[12, 37, 21]","[8.289454621452316, 2.0435284393385027, 8.157733497986914]",0.97,0.0,0.97,True,0.008411503687966615,0,0,nan
stage2_dad,20,500,"[12, 36, 21]","[4.583474848157433, 3.786994765955983, 4.4765576882835125]",0.96,0.0,0.96,True,0.008441107696853578,0,0,nan
stage2_dad,21,501,"[12, 37, 21]","[7.950584871282486, 1.7153988087938075, 7.879116793809098]",1.0,0.0,1.0,True,0.008401491853874177,0,0,nan
stage2_dad,22,502,"[12, 37, 6]","[8.301557274062128, 3.4973161072394188, 0.9253162846313548]",0.99,0.08,0.91,True,0.009187046205624938,0,0,nan
stage2_dad,23,503,"[12, 37, 21]","[7.346227414979198, 1.7942534486671013, 7.237730451466729]",0.96,0.0,0.96,True,0.00998737002373673,0,0,nan
stage2_dad,24,504,"[12, 36, 21]","[5.406893353940141, 11.723263457335099, 5.505150727900978]",0.96,0.0,0.96,True,0.009071246924577281,0,0,nan
stage2_dad,25,505,"[12, 37, 21]","[7.735662104444373, 3.096110060736387, 7.682536112871871]",0.96,0.0,0.96,True,0.009076168236788362,0,0,nan
stage2_dad,26,506,"[12, 36, 21]","[4.100068285419694, 3.7157472963512603, 4.2043863079112205]",0.96,0.0,0.96,True,0.008360790990991518,0,0,nan
stage2_dad,27,507,"[12, 37, 21]","[7.079715024138978, 3.067776032791739, 7.072010624345531]",0.96,0.0,0.96,True,0.009243377367965877,0,0,nan
stage2_dad,28,508,"[12, 36, 21]","[5.791681641042613, 5.162489954454154, 5.8485555065836605]",0.96,0.0,0.96,True,0.00925744217238389,0,0,nan
stage2_dad,29,509,"[12, 36, 21]","[4.660098011838954, 3.9646717200212853, 4.685818665371462]",0.96,0.0,0.96,True,0.008686167740961537,0,0,nan
stage2_dad,30,510,"[12, 36, 21]","[4.225483106209028, 9.035398074046341, 4.17583132501254]",0.96,0.0,0.96,True,0.00925756647484377,0,0,nan
stage2_dad,31,511,"[12, 36, 21]","[5.435891398426708, 8.835569132757099, 5.348963733021843]",0.96,0.0,0.96,True,0.0089141596108675,0,0,nan
stage2_dad,0,512,"[12, 36, 21]","[4.057033545350816, 4.6348414753554845, 4.14811980723924]",0.96,0.0,0.96,True,0.00941063606296666,0,0,nan
stage2_dad,1,513,"[12, 37, 21]","[7.461574659754479, 1.8552025843432376, 7.367481966348273]",0.96,0.0,0.96,True,0.009510837029665709,0,0,nan
