system,history_id,history_step,bus,A_star,J_star,second_amplitude,gap_best_second
ieee5,167,1,3,0.05,0.73671875,0.075,0.0
ieee5,167,1,4,0.05,0.7398437499999999,0.075,0.0
ieee5,168,1,0,0.3,0.9671875000000001,0.2,0.0031250000000000444
ieee5,168,1,1,0.05,0.8210937500000001,0.075,0.0007812500000000666
ieee5,168,1,2,0.1,0.8820312500000002,0.15,0.0
ieee5,168,1,3,0.15,0.8343750000000001,0.2,0.0
ieee5,168,1,4,0.3,0.84921875,0.2,0.0078125
ieee5,169,1,0,0.3,0.98203125,0.2,0.002343749999999978
ieee5,169,1,1,0.05,0.8375,0.075,0.0015625000000000222
ieee5,169,1,2,0.3,0.8859375,0.2,0.0031250000000000444
ieee5,169,1,3,0.1,0.9015625,0.15,0.0
ieee5,169,1,4,0.2,0.9328125,0.15,0.0007812499999999556
ieee5,170,1,0,0.3,1.13125,0.2,0.007031250000000044
ieee5,170,1,1,0.05,0.92890625,0.075,0.0
ieee5,170,1,2,0.075,1.06875,0.1,0.0
ieee5,170,1,3,0.3,0.9437500000000001,0.2,0.002343749999999978
ieee5,170,1,4,0.3,1.003125,0.15,0.0015625000000001332
ieee5,171,1,0,0.3,1.1328125000000002,0.2,0.0031249999999998224
ieee5,171,1,1,0.2,0.9078125,0.075,0.0007812500000000666
ieee5,171,1,2,0.05,0.9640625,0.075,0.0
ieee5,171,1,3,0.2,0.921875,0.3,0.0
ieee5,171,1,4,0.3,0.97265625,0.2,0.006250000000000089
ieee5,172,1,0,0.3,1.11953125,0.2,0.016406249999999956
ieee5,172,1,1,0.15,0.8796875,0.1,0.002343750000000089
ieee5,172,1,2,0.3,0.98046875,0.075,0.002343750000000089
ieee5,172,1,3,0.3,0.90078125,0.2,0.004687500000000067
ieee5,172,1,4,0.3,0.98046875,0.1,0.0031250000000000444
ieee5,173,1,0,0.2,1.1382812500000001,0.3,0.0
ieee5,173,1,1,0.15,0.89453125,0.1,0.0007812499999999556
ieee5,173,1,2,0.3,0.9773437500000001,0.2,0.007812499999999889
ieee5,173,1,3,0.3,0.90859375,0.05,0.002343749999999978
ieee5,173,1,4,0.3,0.96796875,0.2,0.0023437499999998668
ieee5,174,1,0,0.15,1.0296875,0.075,0.0007812499999999556
ieee5,174,1,1,0.05,0.8601562500000001,0.075,0.0
ieee5,174,1,2,0.3,0.93359375,0.2,0.005468750000000022
ieee5,174,1,3,0.3,0.9226562500000001,0.05,0.002343749999999978
ieee5,174,1,4,0.3,0.96953125,0.2,0.0015625000000000222
ieee5,175,1,0,0.15,0.88046875,0.2,0.0
ieee5,175,1,1,0.05,0.79609375,0.075,0.0007812500000001776
ieee5,175,1,2,0.2,0.7937500000000001,0.3,0.0
ieee5,175,1,3,0.2,0.7765625,0.3,0.0
ieee5,175,1,4,0.3,0.7562500000000001,0.15,0.0015624999999999112
ieee5,176,1,0,0.3,0.8109374999999999,0.2,0.0031250000000000444
ieee5,176,1,1,0.05,0.76171875,0.075,0.0031249999999999334
ieee5,176,1,2,0.3,0.734375,0.2,0.009374999999999911
ieee5,176,1,3,0.05,0.73125,0.075,0.0
ieee5,176,1,4,0.05,0.73125,0.075,0.0
ieee5,177,1,0,0.15,0.91328125,0.2,0.0015625000000000222
ieee5,177,1,1,0.05,0.84296875,0.075,0.0007812499999999556
ieee5,177,1,2,0.3,0.89765625,0.1,0.0007812499999999556
ieee5,177,1,3,0.15,0.88984375,0.2,0.0
ieee5,177,1,4,0.3,0.8796875000000002,0.2,0.0007812499999999556
ieee5,178,1,0,0.3,0.6468750000000001,0.1,0.0015624999999999112
ieee5,178,1,1,0.05,0.6140625000000001,0.075,0.0
ieee5,178,1,2,0.05,0.6140625000000001,0.075,0.0
ieee5,178,1,3,0.05,0.6140625000000001,0.075,0.0
ieee5,178,1,4,0.05,0.6140625000000001,0.075,0.0
ieee5,179,1,0,0.3,0.81328125,0.2,0.0007812500000000666
ieee5,179,1,1,0.05,0.78203125,0.075,0.0
ieee5,179,1,2,0.3,0.74296875,0.2,0.015625
ieee5,179,1,3,0.075,0.74453125,0.1,0.0
ieee5,179,1,4,0.05,0.7398437499999999,0.075,0.0
ieee5,180,1,0,0.3,1.10546875,0.075,0.007031250000000044
ieee5,180,1,1,0.1,0.8843750000000001,0.15,0.0
ieee5,180,1,2,0.05,0.96953125,0.075,0.0
ieee5,180,1,3,0.05,0.9148437500000001,0.075,0.0
ieee5,180,1,4,0.3,0.9109375000000001,0.15,0.0015625000000000222
ieee5,181,1,0,0.3,0.9742187500000001,0.15,0.00390625
ieee5,181,1,1,0.075,0.840625,0.1,0.0007812499999999556
ieee5,181,1,2,0.3,0.9203125000000001,0.15,0.006249999999999978
ieee5,181,1,3,0.05,0.8914062500000001,0.075,0.0
ieee5,181,1,4,0.3,0.92734375,0.2,0.004687500000000067
ieee5,182,1,0,0.3,1.1125,0.1,0.007031250000000044
ieee5,182,1,1,0.05,0.9078125,0.075,0.0007812500000000666
ieee5,182,1,2,0.3,1.0078125,0.2,0.010156250000000089
ieee5,182,1,3,0.3,0.9351562500000001,0.075,0.0015624999999999112
ieee5,182,1,4,0.2,1.03125,0.3,0.0
ieee5,183,1,0,0.3,1.1242187500000003,0.2,0.0046874999999997335
ieee5,183,1,1,0.1,0.88203125,0.15,0.0007812499999999556
ieee5,183,1,2,0.3,0.971875,0.15,0.0007812499999999556
ieee5,183,1,3,0.2,0.9156250000000001,0.3,0.0
ieee5,183,1,4,0.15,0.9968750000000002,0.2,0.0
ieee5,184,1,0,0.3,1.12890625,0.2,0.016406250000000178
ieee5,184,1,1,0.05,0.8953125,0.075,0.0
ieee5,184,1,2,0.3,0.9890625000000001,0.2,0.0015625000000000222
ieee5,184,1,3,0.3,0.91484375,0.15,0.008593749999999956
ieee5,184,1,4,0.2,1.00390625,0.3,0.0
ieee5,185,1,0,0.3,1.12890625,0.2,0.009374999999999911
ieee5,185,1,1,0.05,0.8796875000000001,0.075,0.0
ieee5,185,1,2,0.3,0.96171875,0.15,0.009375000000000133
ieee5,185,1,3,0.2,0.9125,0.3,0.0
ieee5,185,1,4,0.3,1.0007812500000002,0.2,0.004687499999999956
ieee5,186,1,0,0.15,1.09375,0.3,0.0
ieee5,186,1,1,0.05,0.88671875,0.075,0.004687499999999956
ieee5,186,1,2,0.3,0.9625,0.2,0.018749999999999933
ieee5,186,1,3,0.05,0.9273437500000001,0.075,0.0
ieee5,186,1,4,0.15,1.0,0.2,0.0
ieee5,187,1,0,0.3,1.07265625,0.2,0.002343750000000089
ieee5,187,1,1,0.05,0.8843750000000001,0.075,0.0
ieee5,187,1,2,0.05,0.98046875,0.075,0.0
ieee5,187,1,3,0.05,0.9007812500000001,0.075,0.0
ieee5,187,1,4,0.3,0.92109375,0.2,0.005468750000000133
ieee5,188,1,0,0.3,0.84296875,0.2,0.0031249999999998224
ieee5,188,1,1,0.05,0.8046875,0.075,0.0031250000000000444
ieee5,188,1,2,0.3,0.7601562499999999,0.2,0.014062500000000089
ieee5,188,1,3,0.05,0.7679687499999999,0.075,0.0031250000000000444
ieee5,188,1,4,0.05,0.76171875,0.075,0.0
ieee5,189,1,0,0.15,0.93671875,0.2,0.0
ieee5,189,1,1,0.05,0.8593750000000001,0.075,0.0
ieee5,189,1,2,0.15,0.9007812500000001,0.2,0.0
ieee5,189,1,3,0.05,0.9000000000000001,0.075,0.0
ieee5,189,1,4,0.2,0.884375,0.3,0.0
ieee5,190,1,0,0.3,0.92734375,0.2,0.00390625
ieee5,190,1,1,0.05,0.8039062500000002,0.075,0.0
ieee5,190,1,2,0.1,0.8078125,0.15,0.0
ieee5,190,1,3,0.05,0.7914062500000001,0.075,0.0
ieee5,190,1,4,0.05,0.77265625,0.075,0.0
ieee5,191,1,0,0.3,0.815625,0.2,0.006249999999999867
ieee5,191,1,1,0.05,0.7625,0.075,0.009375000000000133
ieee5,191,1,2,0.3,0.734375,0.2,0.018750000000000044
ieee5,191,1,3,0.05,0.73125,0.075,0.0
ieee5,191,1,4,0.05,0.725,0.075,0.0
ieee5,192,1,0,0.3,0.6625000000000001,0.15,0.0015624999999999112
ieee5,192,1,1,0.05,0.609375,0.075,0.0
ieee5,192,1,2,0.05,0.6140625,0.075,0.0
ieee5,192,1,3,0.05,0.6109375,0.075,0.0
ieee5,192,1,4,0.05,0.6109375,0.075,0.0
ieee5,193,1,0,0.3,0.9156250000000001,0.15,0.0015624999999999112
ieee5,193,1,1,0.05,0.83203125,0.075,0.0015625000000001332
ieee5,193,1,2,0.1,0.8992187500000001,0.15,0.0
ieee5,193,1,3,0.2,0.8828125,0.3,0.0
ieee5,193,1,4,0.2,0.8765625000000001,0.3,0.0
ieee5,194,1,0,0.2,1.0851562499999998,0.3,0.0
ieee5,194,1,1,0.05,0.8632812500000001,0.075,0.0007812499999999556
ieee5,194,1,2,0.2,0.94140625,0.3,0.0
ieee5,194,1,3,0.3,0.91484375,0.2,0.004687500000000067
ieee5,194,1,4,0.3,1.00625,0.05,0.0046874999999997335
ieee5,195,1,0,0.3,1.1335937500000002,0.2,0.0023437499999998668
ieee5,195,1,1,0.2,0.9171875,0.075,0.0015624999999999112
ieee5,195,1,2,0.3,0.97109375,0.1,0.0031250000000000444
ieee5,195,1,3,0.3,0.94140625,0.15,0.00390625
ieee5,195,1,4,0.3,0.9875,0.2,0.006250000000000089
ieee5,196,1,0,0.3,1.13125,0.075,0.014062500000000089
ieee5,196,1,1,0.075,0.8859375,0.1,0.0
ieee5,196,1,2,0.3,1.0109375,0.2,0.0078125
ieee5,196,1,3,0.05,0.92890625,0.075,0.0
ieee5,196,1,4,0.3,1.034375,0.2,0.00390625
ieee5,197,1,0,0.3,1.1171875,0.2,0.002343750000000089
ieee5,197,1,1,0.075,0.890625,0.1,0.0
ieee5,197,1,2,0.2,1.03359375,0.3,0.0
ieee5,197,1,3,0.075,0.90546875,0.1,0.0
ieee5,197,1,4,0.2,1.0164062500000002,0.3,0.0007812499999999556
ieee5,198,1,0,0.075,1.01484375,0.1,0.0
ieee5,198,1,1,0.05,0.8695312500000001,0.075,0.0
ieee5,198,1,2,0.3,0.9460937500000001,0.2,0.0031249999999999334
ieee5,198,1,3,0.05,0.9046875000000001,0.075,0.0
ieee5,198,1,4,0.3,0.94453125,0.15,0.002343750000000089
ieee5,199,1,0,0.3,1.0320312500000002,0.2,0.0015624999999999112
ieee5,199,1,1,0.05,0.8882812500000001,0.075,0.0031249999999999334
ieee5,199,1,2,0.075,0.9585937500000001,0.1,0.0
ieee5,199,1,3,0.3,0.9156250000000001,0.1,0.0015624999999999112
ieee5,199,1,4,0.3,0.9078125000000001,0.2,0.0031249999999999334
